"DEPARTAMENTO_PRESTACION","MUNICIPIO_PRESTACION","SERVICIO","ESTADO","NOMBRE","NIT","DEPARTAMENTO_DOMICILIO","MUNICIPIO_DOMICILIO","DIRECCION","TELEFONO","EMAIL","TIPO_INSCRIPCION","REPRESENTANTE_LEGAL","TIPO_PRESTADOR","CLASIFICACION"
"META","SAN MARTIN","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DEL META UNIDOS POR EL DESARROLLO SOCIAL Y AMBIENTAL","901293746-0","META","SAN MARTIN","C 15 # 08 40 Barrio Las Ferias","0000000","aprovechamientosanmartin@gmail.com","Registro por la ESP","JIMMY RICARDO PARRADO RODRIGUEZ","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"META","VILLAVICENCIO","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DEL META UNIDOS POR EL DESARROLLO SOCIAL Y AMBIENTAL","901293746-0","META","SAN MARTIN","C 15 # 08 40 Barrio Las Ferias","0000000","aprovechamientosanmartin@gmail.com","Registro por la ESP","JIMMY RICARDO PARRADO RODRIGUEZ","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"CALDAS","NEIRA","ACUEDUCTO","OPERATIVA","Asociación de Usuarios Colectivos de Cuba","901214324-9","CALDAS","NEIRA","Caseta Junta de Acción Comunal Vereda Cuba","3003971","acueductocuba@gmail.com","Registro por la ESP","EDGAR DE JESUS ARBOLEDA VALENCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","COTA","ASEO","OPERATIVA","AREA LIMPIA SERVICIOS MEDIOAMBIENTALES S.A.S. E.S.P.","901226533-3","BOGOTA, D.C.","BOGOTA, D.C.","AC 17 NO. 124 81","6241243","crojas@arealimpia.com.co","Registro por la ESP","GUILLERMO CEREZO  OMEDES","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"QUINDIO","SALENTO","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO RURAL EL ROSARIO DE LA VEREDA BOQUIA DEL MUNICIPIO DE SALENTO","900438857-0","QUINDIO","SALENTO","VEREDA BOQUIA","3128256","ariasgarciajoseivan@yahoo.com","Registro por la ESP","JOSE IVAN ARIAS GARCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"QUINDIO","SALENTO","ALCANTARILLADO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO RURAL EL ROSARIO DE LA VEREDA BOQUIA DEL MUNICIPIO DE SALENTO","900438857-0","QUINDIO","SALENTO","VEREDA BOQUIA","3128256","ariasgarciajoseivan@yahoo.com","Registro por la ESP","JOSE IVAN ARIAS GARCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","VOLTAJE EMPRESARIAL SAS ESP","900654403-6","MAGDALENA","SANTA MARTA","CARRERA 1C # 22-58 PISO 11 ED. BAHIA CENTRO","4328120","hrodriguez@daabon.com.co","Registro por la ESP","HERNAN RODRIGUEZ DE LIMA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
"CAUCA","POPAYAN","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE OFICIO GOLEROS","901249647-3","CAUCA","POPAYAN","Cl 2A #29-04","8337600","paula23co@hotmail.com","Registro por la ESP","JHONNATAN ANTONIO MAMIAN JIMENEZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","TIMBIO","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE OFICIO GOLEROS","901249647-3","CAUCA","POPAYAN","Cl 2A #29-04","8337600","paula23co@hotmail.com","Registro por la ESP","JHONNATAN ANTONIO MAMIAN JIMENEZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","TOTORO","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE OFICIO GOLEROS","901249647-3","CAUCA","POPAYAN","Cl 2A #29-04","8337600","paula23co@hotmail.com","Registro por la ESP","JHONNATAN ANTONIO MAMIAN JIMENEZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","ELECTRIFICADORA ENTRE RIOS S.A.S","901296315-3","VALLE DEL CAUCA","CALI","CL 35 N 3 N 70","3472306","jairorodriguez23@outlook.es","Registro por la ESP","JAIR ALBERTO RODRIGUEZ MONDRAGON","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","ZONA NO INTERCONECTADA"
,,"ENERGIA ELECTRICA","OPERATIVA","HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P","900983468-5","ANTIOQUIA","MEDELLIN","Calle 3 sur # 43a-52 of 1801","3123618","johayragil@arquitecturayconcreto.com","Registro por la ESP","FRANCISCO ALEJANDRO MARTINEZ RESTREPO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
"HUILA","RIVERA","ASEO","CANCELACION","Templo verde SAS","901284427-8","HUILA","RIVERA","km 15 via al sur rio frio","8387538","juliovicentealdana@gmail.com","Registro por la ESP","JULIO VICENTE ALDANA HERRERA",,
"CUNDINAMARCA","GACHETA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS ACUEDUTO DE LA VEREDA MOQUENTIVA DEL MUNICIPIO DE GACHETA","901124492-1","CUNDINAMARCA","GACHETA","VEREDA MOQUENTIVA CUARTO DE ROMERAL","3125834","manuelg1951@gmail.com","Registro por la ESP","MANUEL ALBERTO GOMEZ HERRERA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOLIVAR","CARTAGENA DE INDIAS","ASEO","CANCELACION","Asociación estación de clasificación y aprovechamiento Caribe","901289275-8","BOLIVAR","CARTAGENA DE INDIAS","cartagena barrio arroz barato  cra 7 # 6-35","6666666","ecacaribe2019@gmail.com","Registro por la ESP","CARLOS EDUARDO PEREA VARGAS",,
"CORDOBA","PLANETA RICA","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE PLANETA RICA","901284311-2",,,,,,"Registro por la ESP","PASCUAL ANTONIO LOPEZ VILLA","PRESTADORES FUERA DEL ART. 15 LSPD","MAYOR O IGUAL A 5001 USUARIOS"
"CHOCO","ACANDI","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA CAPUGARNA SERVICIOS PUBLICOS","901297137-3","CHOCO","ACANDI","CORREGIMIENTO CAPURGANA","3128241","juntajacasep@gmail.com","Registro por la ESP","ROSLEY VERGARA GUZMAN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CHOCO","ACANDI","ASEO","OPERATIVA","JUNTA ADMINISTRADORA CAPUGARNA SERVICIOS PUBLICOS","901297137-3","CHOCO","ACANDI","CORREGIMIENTO CAPURGANA","3128241","juntajacasep@gmail.com","Registro por la ESP","ROSLEY VERGARA GUZMAN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"HUILA","YAGUARA","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE YAGUARA","901140521-4","HUILA","YAGUARA","Carrera 3 No. 2 - 71","0380000","asoreya2018@hotmail.com","Registro por la ESP","JESUS ANTONIO ARAUJO HERNANDEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","APARTADO","ASEO","OPERATIVA","COMPAÑIA DE RECICLAJE Y PROTECCIÓN AMBIENTAL RETO MUNDIAL SAS ESP","900703722-1","ANTIOQUIA","APARTADO","CRA 102 N88 11","8281399","RETOMUNDIALADMON@GMAIL.COM","Registro por la ESP","GLORIA ELENA CANO  RODRIGUEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION ECO RECICLAJE CAPITAL ERC","901299762-6","BOGOTA, D.C.","BOGOTA, D.C.","CARRERA 58 B 132 A 40","5474299","asoerc@hotmail.com","Registro por la ESP","PEDRO WILSON TORRES BECERRA","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"BOLIVAR","PINILLOS","ACUEDUCTO","CANCELACION","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE PINILLOS","901297698-3","BOLIVAR","PINILLOS","cra.4 # 50-60","3226242","acuaapin@pinillos-bolivar.gov.co","Registro por la ESP","SAMIR DE JESUS PORTELA  MAURIS",,
"BOLIVAR","PINILLOS","ALCANTARILLADO","CANCELACION","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE PINILLOS","901297698-3","BOLIVAR","PINILLOS","cra.4 # 50-60","3226242","acuaapin@pinillos-bolivar.gov.co","Registro por la ESP","SAMIR DE JESUS PORTELA  MAURIS",,
"BOLIVAR","PINILLOS","ASEO","CANCELACION","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE PINILLOS","901297698-3","BOLIVAR","PINILLOS","cra.4 # 50-60","3226242","acuaapin@pinillos-bolivar.gov.co","Registro por la ESP","SAMIR DE JESUS PORTELA  MAURIS",,
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","SOLUCIONES AMBIENTALES MARIN","901295021-9","BOGOTA, D.C.","BOGOTA, D.C.","TV 138 137 39","9303634","ecosaim.esp@gmail.com","Registro por la ESP","JUAN CARLOS PINTO  MARTINEZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","BARRANQUILLA","ASEO","OPERATIVA","ecorecuperamos sas","901292501-9","ATLANTICO","MALAMBO","cr 20a # 13 -102","3777237","ecorecuperamos@gmail.com","Registro por la ESP","JULIO CESAR MENA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","GALAPA","ASEO","OPERATIVA","ecorecuperamos sas","901292501-9","ATLANTICO","MALAMBO","cr 20a # 13 -102","3777237","ecorecuperamos@gmail.com","Registro por la ESP","JULIO CESAR MENA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","MALAMBO","ASEO","OPERATIVA","ecorecuperamos sas","901292501-9","ATLANTICO","MALAMBO","cr 20a # 13 -102","3777237","ecorecuperamos@gmail.com","Registro por la ESP","JULIO CESAR MENA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","PUERTO COLOMBIA","ASEO","OPERATIVA","ecorecuperamos sas","901292501-9","ATLANTICO","MALAMBO","cr 20a # 13 -102","3777237","ecorecuperamos@gmail.com","Registro por la ESP","JULIO CESAR MENA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ATLANTICO","SOLEDAD","ASEO","OPERATIVA","ecorecuperamos sas","901292501-9","ATLANTICO","MALAMBO","cr 20a # 13 -102","3777237","ecorecuperamos@gmail.com","Registro por la ESP","JULIO CESAR MENA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION DE RECUPERACION AMBIENTAL SOSTENIBLE DE BOGOTA","901300334-0","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 6  # 45 - 48","0000000","stevencmoreno@hotmail.com","Registro por la ESP","MANUEL ECCEHOMO CASTILLO RUBIO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"NORTE DE SANTANDER","CUCUTA","ASEO","OPERATIVA","FUNDACION LATINOAMERICANA DE ACCION SOCIAL","900264042-7","SANTANDER","BUCARAMANGA","ANILLO VIAL KILOMETRO 3.5 CENTRO CAMIONERO TRACTO PARK","3103694","fundalas2009@hotmail.com","Registro por la ESP","CINDY JOHANA BLANCO FRANCO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"NORTE DE SANTANDER","LOS PATIOS","ASEO","OPERATIVA","FUNDACION LATINOAMERICANA DE ACCION SOCIAL","900264042-7","SANTANDER","BUCARAMANGA","ANILLO VIAL KILOMETRO 3.5 CENTRO CAMIONERO TRACTO PARK","3103694","fundalas2009@hotmail.com","Registro por la ESP","CINDY JOHANA BLANCO FRANCO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"SANTANDER","BUCARAMANGA","ASEO","OPERATIVA","FUNDACION LATINOAMERICANA DE ACCION SOCIAL","900264042-7","SANTANDER","BUCARAMANGA","ANILLO VIAL KILOMETRO 3.5 CENTRO CAMIONERO TRACTO PARK","3103694","fundalas2009@hotmail.com","Registro por la ESP","CINDY JOHANA BLANCO FRANCO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"SANTANDER","FLORIDABLANCA","ASEO","OPERATIVA","FUNDACION LATINOAMERICANA DE ACCION SOCIAL","900264042-7","SANTANDER","BUCARAMANGA","ANILLO VIAL KILOMETRO 3.5 CENTRO CAMIONERO TRACTO PARK","3103694","fundalas2009@hotmail.com","Registro por la ESP","CINDY JOHANA BLANCO FRANCO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"SANTANDER","GIRON","ASEO","OPERATIVA","FUNDACION LATINOAMERICANA DE ACCION SOCIAL","900264042-7","SANTANDER","BUCARAMANGA","ANILLO VIAL KILOMETRO 3.5 CENTRO CAMIONERO TRACTO PARK","3103694","fundalas2009@hotmail.com","Registro por la ESP","CINDY JOHANA BLANCO FRANCO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"SANTANDER","PIEDECUESTA","ASEO","OPERATIVA","FUNDACION LATINOAMERICANA DE ACCION SOCIAL","900264042-7","SANTANDER","BUCARAMANGA","ANILLO VIAL KILOMETRO 3.5 CENTRO CAMIONERO TRACTO PARK","3103694","fundalas2009@hotmail.com","Registro por la ESP","CINDY JOHANA BLANCO FRANCO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","RETIRO","ACUEDUCTO","OPERATIVA","SOCIEDAD FUENTE DE VIDA SAS ESP","901277792-2","ANTIOQUIA","MARINILLA","Carrera 30No. 31-28 Piso 2","3206724","gerencia@fuentedevidaesp.com","Registro por la ESP","FERNEY ELIECER ARBELAEZ GUTIERREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","RETIRO","ALCANTARILLADO","OPERATIVA","SOCIEDAD FUENTE DE VIDA SAS ESP","901277792-2","ANTIOQUIA","MARINILLA","Carrera 30No. 31-28 Piso 2","3206724","gerencia@fuentedevidaesp.com","Registro por la ESP","FERNEY ELIECER ARBELAEZ GUTIERREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CESAR","VALLEDUPAR","ASEO","OPERATIVA","FUNDACIÓN AMBIENTAL MI MUNDO VERDE","901301714-0","CESAR","VALLEDUPAR","CALLE 4 CR 19BIS-23","5620060","elrecicladorenformalizacion@hotmail.com","Registro por la ESP","JULIO CESAR ORTEGA ORTEGA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","FREDONIA","ASEO","OPERATIVA","ANTIOQUEÑA DE ILUMINACIONES S.A.S. E.S.P.","901222413-1","ANTIOQUIA","FREDONIA","Calle 50  #50-58","8401264","dsoto@interaseo.com.co","Registro por la ESP","GUSTAVO ERNESTO GIL ARENAS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","asociacion de recicladores reciclando por colombia esp","901295872-1","BOGOTA, D.C.","BOGOTA, D.C.","cra 97 42g sur 57","3204488","reciclandoporcolombiaesp@gmail.com","Registro por la ESP","ALVARO PARRA CASTIBLANCO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CUNDINAMARCA","SAN FRANCISCO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS ACUEDUCTO VEREDA JUAN DE VERA","900090962-1","CUNDINAMARCA","SAN FRANCISCO","Cra 8 No. 4 -10","8478562","acueductojuandevera.tesoreria@gmail.com","Registro por la ESP","OLIVERIO ALBERTO PARRADO SANTACRUZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES NUEVA VIDA COLOMBIA","901297918-9","VALLE DEL CAUCA","PALMIRA","calle 24  24  93","2884130","asornvcol@hotmail.com","Registro por la ESP","EDISON GARCIA CAMAYO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"VALLE DEL CAUCA","JAMUNDI","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES NUEVA VIDA COLOMBIA","901297918-9","VALLE DEL CAUCA","PALMIRA","calle 24  24  93","2884130","asornvcol@hotmail.com","Registro por la ESP","EDISON GARCIA CAMAYO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"VALLE DEL CAUCA","PALMIRA","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES NUEVA VIDA COLOMBIA","901297918-9","VALLE DEL CAUCA","PALMIRA","calle 24  24  93","2884130","asornvcol@hotmail.com","Registro por la ESP","EDISON GARCIA CAMAYO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","NEU ENERGY SAS ESP","901302727-0","ANTIOQUIA","SABANETA","Cra 49 # 61 Sur 540","6046391","JOBANDO@NEU.COM.CO","Registro por la ESP","JUAN CAMILO LOPEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
,,"ENERGIA ELECTRICA","OPERATIVA","DEPI ENERGY S.A.S. E.S.P.","901288781-9","VALLE DEL CAUCA","CALI","Carrera 101 # 15-08","3899626","depienergy2@depiltda.com","Registro por la ESP","RICARDO SANCHEZ ALBA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
"CUNDINAMARCA","FACATATIVA","ASEO","OPERATIVA","GESTION RENOVADORA SAS","900377897-2","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 134 # 72-50 CASA 47","3058493","gerencia@gestionrenovadora.com","Registro por la ESP","PAULA MARCELA VALENCIA LONDONO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","MADRID","ASEO","OPERATIVA","GESTION RENOVADORA SAS","900377897-2","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 134 # 72-50 CASA 47","3058493","gerencia@gestionrenovadora.com","Registro por la ESP","PAULA MARCELA VALENCIA LONDONO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"QUINDIO","ARMENIA","ASEO","OPERATIVA","GESTION RENOVADORA SAS","900377897-2","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 134 # 72-50 CASA 47","3058493","gerencia@gestionrenovadora.com","Registro por la ESP","PAULA MARCELA VALENCIA LONDONO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","Asociación de Recicladores y Recuperadores Ambientales por Bogotá Limpia","901298883-4","BOGOTA, D.C.","BOGOTA, D.C.","Calle 73 A bis sur # 73-93","2837974","asociacionderecicladoresaral1@gmail.com","Registro por la ESP","CARLOS ARTURO CONTRERAS CHIVATA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
,,"ENERGIA ELECTRICA","OPERATIVA","SVC E.S.P. S.A.S. ZOMAC","901278277-5","ARAUCA","ARAUCA","Carrera 26 No. 7-35 Sur","8852933","gerencia@svcsas.com","Registro por la ESP","WILLIAM RENE  OSORIO MONROY","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SISTEMA INTERCONECTADO NACIONAL"
"VALLE DEL CAUCA","PALMIRA","ASEO","OPERATIVA","ASOCIACION DE BARRISMO SOCIAL VILLA DE LAS PALMAS","901297411-7","VALLE DEL CAUCA","PALMIRA","calle 42 # 44-05","3178379","paula23co@hotmail.com","Registro por la ESP","JOHN HAWER GONZALEZ GOMEZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
,,"GAS NATURAL","OPERATIVA","GIGAS ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADAS EMPRESA DE SERVICIOS PUBLICOS","901306019-2","BOGOTA, D.C.","BOGOTA, D.C.","Av 9 No. 100 07 Of 409","2286031","nominaciones@gigasenergy.cm","Registro por la ESP","FLOR ADRIANA HERNANDEZ HERRERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","SIN CLASIFICACION"
"CAQUETA","FLORENCIA","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES PROSPERIDAD","901305860-6","CAQUETA","FLORENCIA","CARRERA 14 # 5 - 27","0000000","asrepro_2019@hotmail.com","Registro por la ESP","DIEGO FERNANDO TORRES CICERY","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"VALLE DEL CAUCA","CALI","ASEO","OPERATIVA","FUNDACION CICLOS VALLE","901223545-8","VALLE DEL CAUCA","CALI","CALLE 19 #13 - 40","3482049","fundacionciclos@gmail.com","Registro por la ESP","WALTER VEGA SUAREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE OFICIO  ECOHABITAT","901307426-1","BOGOTA, D.C.","BOGOTA, D.C.","Carrera 12a Este N° 46-21 Sur","4332606","asociacion.ecohabitat@gmail.com","Registro por la ESP","DANIA VANESSA CARMONA PADILLA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"VALLE DEL CAUCA","CALI","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES BUEN FUTURO","901289396-0","VALLE DEL CAUCA","CALI","CARRERA 8 # 76 - 93","4022077","buenfuturo1508@gmail.com","Registro por la ESP","CARLOS EIDER RESTREPO PATINO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"VALLE DEL CAUCA","PALMIRA","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES BUEN FUTURO","901289396-0","VALLE DEL CAUCA","CALI","CARRERA 8 # 76 - 93","4022077","buenfuturo1508@gmail.com","Registro por la ESP","CARLOS EIDER RESTREPO PATINO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOLIVAR","CARTAGENA DE INDIAS","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES DE OFICIO Y ACOPIO DEL LITORAL","901306281-6","BOLIVAR","CARTAGENA DE INDIAS","henequen mzn A Lot 4a","6571234","asorecal@hotmail.com","Registro por la ESP","MARCOS DAVID TAPIA FLOREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"LA GUAJIRA","URIBIA","ACUEDUCTO","OPERATIVA","Asociacion de autoridades tradicionales indigenas wayuu AKATALAWA","901291490-1","LA GUAJIRA","URIBIA","camino verde","0000000","caminoverdeuribia@gmail.com","Registro por la ESP","BARBARA ALMAZO URIANA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES HUELLA AMBIENTAL DE COLOMBIA ESP","901303642-8","BOGOTA, D.C.","BOGOTA, D.C.","diagonal 50sur 53b - 12","4612860","huellaambientalesp@gmail.com","Registro por la ESP","CARLOS JULIO ROMERO PARRAGA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"VALLE DEL CAUCA","DAGUA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS ACUEDUCTO EL GUADUAL","901308871-0","VALLE DEL CAUCA","DAGUA","borrero ayebe 2-15","8926048","MAJUDIANA@GMAIL.COM","Registro por la ESP","JOSE BERNARDO SILVA ARANGO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"NARINO","SAN ANDRES DE TUMACO","ASEO","OPERATIVA","FUNDACION TEJIDO SOCIAL NARIÑENSE ESP","900257022-0","NARINO","SAN ANDRES DE TUMACO","CARRERA 17-3 128-138","3183940","funtsocial@gmail.com","Registro por la ESP","NILSON BRAVO PORTOCARRERO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CALDAS","MANIZALES","ASEO","OPERATIVA","Asociación Recicaldas","901309488-7",,,,,,"Registro por la ESP","JOSE REINEL GOMEZ ACOSTA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"CALDAS","VILLAMARIA","ASEO","OPERATIVA","Asociación Recicaldas","901309488-7",,,,,,"Registro por la ESP","JOSE REINEL GOMEZ ACOSTA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","AMBIENTE Y CRECIMIENTO S.A.S","901309220-0","BOGOTA, D.C.","BOGOTA, D.C.","CR 53 NO. 14 41","3102291","ACRE.ESP@GMAIL.COM","Registro por la ESP","CARLOS EDUARDO ZAMORA ESPEJO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"SANTANDER","SAN VICENTE DE CHUCURI","ACUEDUCTO","OPERATIVA","Asociación de Usuarios del Acueducto Horizonte","829004190-7","SANTANDER","SAN VICENTE DE CHUCURI","CRA 17B Nº 14 00","6254506","acueductohorizonte@gmail.com","Registro por la ESP","LIBARDO CALDERON DIAZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CUNDINAMARCA","SIBATE","ASEO","OPERATIVA","ASOCIACION COLOMBIANA DE RECICLADORES DE OFICIO","901308769-7","CUNDINAMARCA","SIBATE","Cra 7A #14-96 Brr. San Juan","0000000","karynjb06@gmail.com","Registro por la ESP","JHOSY ESTEBAN MORALES MONTOYA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOLIVAR","CARTAGENA DE INDIAS","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES ECOWORLD RECYCLING THINK GREEN","901304323-8","BOLIVAR","CARTAGENA DE INDIAS","BARRIO HENEQUEN MZ F LOTE 27","6666666","aprm0804@gmail.com","Registro por la ESP","JOSE MIGUEL MARTINEZ RIVERA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
